timestamp;robot_imu_accelerometer;robot_imu_gyroscope;robot_linear_velocity;robot_angular_velocity;battery_percentage
1743036405;0,126294|-0,086191|10,037092;0,000266|-0,000266|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036405;0,134674|-0,096965|10,025121;0,000133|0,000133|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036405;0,140659|-0,095768|10,018537;-0,001065|0,000000|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036405;0,133477|-0,092775|10,024523;0,000399|-0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036405;0,132280|-0,097564|10,028712;0,000000|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,129885|-0,090381|10,026917;0,000399|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,135871|-0,107141|10,026318;-0,000666|-0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,144251|-0,093972|10,020332;0,000266|0,000666|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,137068|-0,093374|10,034100;-0,000266|0,000000|-0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,122104|-0,087388|10,037092;0,000133|0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,137667|-0,093972|10,028712;0,000533|-0,000533|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,122703|-0,095170|10,023924;0,000000|0,000533|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,134075|-0,095170|10,031705;0,000533|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,140061|-0,086191|10,028712;0,000399|0,000399|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036406;0,130484|-0,089783|10,030508;0,000000|-0,000533|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,131681|-0,092177|10,021529;0,000266|0,000266|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,135272|-0,086191|10,044873;0,000133|-0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,141258|-0,085593|10,021529;-0,000399|-0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,135272|-0,096367|10,031106;0,000799|0,001198|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,135871|-0,084994|10,019734;0,000533|0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,140061|-0,090381|10,025720;-0,000133|0,000399|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,143652|-0,093374|10,034698;0,000266|-0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,129885|-0,093972|10,035894;-0,000399|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,125097|-0,095170|10,022128;-0,000133|-0,001465|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036407;0,138864|-0,093374|10,029311;0,000666|0,000266|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,136469|-0,090980|10,029311;0,000000|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,127491|-0,093374|10,031705;0,000799|-0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,140061|-0,093374|10,029909;0,001065|-0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,137667|-0,090381|10,029311;0,000000|0,000666|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,137667|-0,089783|10,031705;0,000133|-0,000266|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,130484|-0,092177|10,029909;0,000533|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,140061|-0,093972|10,017939;0,000133|-0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,138864|-0,094571|10,033501;0,000399|0,000399|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,136469|-0,083199|10,029311;-0,000932|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036408;0,129287|-0,086790|10,026917;-0,000399|-0,000666|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,135871|-0,084396|10,026318;0,000266|0,000266|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,146046|-0,096367|10,027515;0,001065|0,000533|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,137068|-0,085593|10,011354;0,000932|-0,000133|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,142455|-0,098162|10,028113;0,000000|0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,140061|-0,092775|10,022128;-0,000666|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,140061|-0,089184|10,037092;-0,000133|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,135871|-0,080206|10,026917;-0,000399|0,000666|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,128688|-0,095170|10,018537;-0,000533|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,142455|-0,080804|10,040085;-0,001198|0,000000|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036409;0,137667|-0,089783|10,035894;-0,000399|0,000399|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,128688|-0,092177|10,042479;0,000000|-0,000133|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,130484|-0,098761|10,029909;0,000399|0,000266|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,125097|-0,093374|10,019135;-0,000399|0,000533|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,140659|-0,097564|10,037690;-0,000533|-0,000533|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,128688|-0,096965|10,016143;0,000000|-0,000399|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,130484|-0,086790|10,022727;0,000266|0,000932|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,138265|-0,092177|10,029909;-0,000266|-0,000799|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,140659|-0,091578|10,028712;-0,000666|-0,000533|0,000266;0,021198|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,125097|-0,071227|10,030508;0,000133|-0,000533|-0,001465;0,032801|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036410;0,113725|0,211887|10,006566;-0,001465|0,000000|-0,000533;0,108224|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,134674|0,137667|10,052055;0,000399|0,000399|0,000000;0,235862|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,144251|0,234632|10,035894;-0,000533|-0,001864|-0,004527;0,224258|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,109535|0,219069|10,027515;-0,000266|-0,001997|-0,003595;0,224258|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,137667|-0,011971|9,993398;0,000399|0,002131|-0,001598;0,218456|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,124498|-0,096965|10,035296;-0,000533|-0,002929|-0,008788;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,183156|0,187945|10,060435;0,007057|0,002796|0,000799;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,248997|0,083199|9,965864;0,003595|0,000000|0,003595;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,162806|-0,334590|9,963470;0,009321|-0,004394|-0,020639;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,031723|-0,292691|10,017939;0,001997|-0,005060|-0,002929;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036411;0,039504|0,308253|9,952696;0,008389|0,002796|0,014914;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,190938|-0,093374|9,944317;0,012783|0,000266|-0,001598;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,206500|-0,034117|9,990405;-0,000799|-0,003329|0,009721;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,108936|-0,008978|9,967061;0,004794|-0,003063|0,010519;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,228048|-0,083797|10,052055;0,002530|0,002929|0,016645;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,442329|-0,166996|10,017939;-0,001864|-0,000266|0,012650;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,215478|-0,066439|10,063428;-0,003995|-0,007856|0,009321;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,140659|0,049081|10,021529;-0,005859|-0,001997|0,011585;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,032322|-0,151433|10,129868;0,000266|0,000000|0,001864;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,044891|-0,053870|10,023325;-0,004527|-0,001198|-0,000533;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036412;0,076614|-0,126294|9,996390;-0,001997|0,001731|-0,004661;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,117914|-0,331597|10,150218;-0,005992|0,004927|-0,007723;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,108338|-0,205901|9,983821;0,001198|-0,002264|-0,001065;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,158616|0,031723|9,931747;0,000932|0,000533|-0,006392;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,219069|-0,067636|10,044274;0,009055|-0,007191|-0,003995;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,011971|-0,216077|10,067019;-0,002264|0,000266|0,003462;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,065841|0,009577|9,952098;-0,003063|0,001065|0,003196;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,057461|0,111929|10,049662;-0,004394|0,002131|0,003196;0,177844|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,194529|-0,122104|10,005369;-0,005859|0,001465|0,009321;0,177844|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,077812|0,107739|9,914389;0,005193|-0,001065|0,002663;0,183646|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036413;0,005986|-0,026336|10,029311;0,013183|0,005593|0,011851;0,177844|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,019154|-0,017358|10,223840;-0,005593|0,000932|0,004261;0,177844|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,126893|-0,100556|10,062231;0,009321|0,004128|0,002530;0,177844|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,174777|-0,032322|9,984420;-0,009188|0,000266|-0,001864;0,177844|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,231040|-0,065242|9,970653;0,000932|0,001465|0,004794;0,172043|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,167594|-0,049680|9,971849;-0,001465|0,000932|0,001598;0,172043|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,102352|-0,021548|10,042479;0,002264|0,004261|0,003462;0,172043|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,198719|-0,256180|10,031106;-0,011585|0,001065|0,001198;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,162207|-0,259172|10,035296;0,010786|-0,004927|-0,013316;0,166241|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,041899|-0,094571|10,062830;-0,007856|0,002796|0,000533;0,137232|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036414;0,175375|-0,279523|10,052055;-0,005193|0,002796|-0,003063;0,044405|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,198120|-0,899621|10,058640;-0,006658|0,001864|0,003063;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,140659|-0,764947|10,026318;0,004527|0,000799|-0,001465;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,147842|-0,058059|10,013150;0,000932|0,001065|0,006791;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,144251|0,009577|10,035894;-0,000133|-0,000399|-0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,141856|-0,108338|10,031106;0,001598|-0,000266|-0,001198;-0,293856|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,127491|-0,386065|10,065224;-0,002264|-0,000399|-0,000666;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,129885|-0,359729|10,013748;0,001864|-0,000399|-0,001598;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,122104|-0,441730|10,023325;-0,000266|-0,000133|-0,000666;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,112527|-0,453701|9,996989;0,000533|0,000266|-0,003329;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036415;0,128090|-0,351349|10,021529;0,000399|0,000399|-0,003728;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,262165|-0,355539|9,978434;-0,004527|-0,001598|0,001332;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;-0,001197|-0,362722|10,083180;0,005326|-0,003462|-0,000266;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,053271|-0,370503|9,991602;-0,009188|-0,001065|0,004394;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,186149|-0,235230|9,980229;0,008389|0,002663|0,003196;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,213084|-0,443526|9,983821;-0,007324|-0,001065|-0,003728;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,110133|-0,315436|10,025121;-0,008123|-0,007856|0,002796;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,135871|-0,436343|9,949105;0,005326|-0,009454|-0,001198;-0,404112|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,080206|-0,039504|10,231621;-0,004661|0,001997|-0,012517;-0,398310|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;-0,025738|-0,034117|10,077195;0,008522|-0,006525|-0,006525;-0,392508|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036416;0,096367|-0,080206|9,938331;0,001731|-0,000932|-0,008123;-0,392508|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;-0,003591|-0,228048|9,886856;-0,000666|-0,006525|-0,006791;-0,392508|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;-0,143054|0,013767|10,128072;0,010919|-0,006392|-0,003862;-0,392508|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;-0,022745|-0,253785|10,254366;0,024634|-0,000399|0,002264;-0,392508|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,227449|0,081403|10,212467;-0,004394|0,001598|0,002397;-0,392508|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,104746|0,008978|9,801263;0,000000|0,003063|0,003063;-0,386707|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,278326|-0,016759|10,011354;-0,012384|-0,004927|0,007191;-0,386707|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,274735|-0,136469|10,148422;-0,001997|0,003462|0,000666;-0,386707|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,306458|0,221464|9,976639;-0,012783|0,012650|-0,000399;-0,346095|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,246004|0,122104|9,672575;0,003728|0,003728|0,002929;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036417;0,161010|0,491410|9,906608;0,012251|-0,000799|0,002796;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,000000|0,882862|10,144831;0,020240|-0,001198|0,008655;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,070030|0,661398|10,094553;0,001065|0,004261|0,005060;0,131431|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,156222|0,682946|10,050260;-0,002663|-0,000533|0,013449;0,554979|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,252588|0,132878|10,022128;0,000533|0,000399|0,012384;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,179565|-0,189740|10,010756;-0,002397|-0,000399|-0,001598;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,132878|-0,134075|10,015544;0,000799|-0,000799|0,002663;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,129287|-0,132878|10,042479;-0,000133|-0,000133|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,137068|-0,100556|10,043077;0,000133|-0,000266|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,128090|-0,105943|10,022128;0,000799|0,000533|-0,002929;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036418;0,132280|-0,099359|10,020931;0,000133|-0,000133|-0,001065;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,114323|-0,108338|10,022128;0,000266|0,000399|-0,006125;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,127491|-0,054468|10,036493;-0,000266|0,000932|0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,132280|-0,103549|10,032304;0,000799|0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,141258|-0,084994|10,038888;-0,001465|0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,141258|-0,096965|10,028113;0,000133|-0,000533|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,129287|-0,090381|10,029909;0,000533|-0,000799|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,118513|-0,084994|10,026318;0,000000|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,128090|-0,092177|10,027515;-0,000266|-0,001198|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,128090|-0,095170|10,024523;-0,000133|-0,000266|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036419;0,135871|-0,089783|10,025121;0,000000|0,000533|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,129287|-0,087987|10,024523;-0,000932|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,131681|-0,098761|10,026318;0,000932|-0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,120907|-0,086191|10,023924;0,000000|0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,127491|-0,083199|10,022128;-0,000266|-0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,133477|-0,088585|10,029909;0,000000|0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,138265|-0,081403|10,027515;-0,000133|0,000399|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,130484|-0,087987|10,030508;0,000666|0,000266|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,134075|-0,090381|10,039486;0,000000|0,000533|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,129287|-0,086790|10,027515;0,000000|0,000932|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036420;0,137068|-0,099359|10,027515;-0,000666|0,000133|-0,000666;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,131681|-0,090381|10,019135;0,000266|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,129287|-0,086790|10,028113;0,000000|0,000799|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,128090|-0,089184|10,028712;0,000399|-0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,135272|-0,086790|10,026917;-0,000533|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,131681|-0,093374|10,027515;0,000399|0,000000|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,141258|-0,094571|10,038289;0,000000|0,000133|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,139462|-0,087987|10,028113;-0,000133|0,000666|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,135871|-0,098162|10,027515;0,000000|0,000266|-0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,140659|-0,098162|10,029311;0,000266|-0,000799|0,000932;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036421;0,129287|-0,090980|10,028113;0,000133|0,000133|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,127491|-0,093972|10,038289;0,000000|0,000266|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,135871|-0,087388|10,022727;0,000266|-0,000266|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,132280|-0,085593|10,032304;-0,000133|0,000133|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,126294|-0,097564|10,031106;0,000133|0,000000|0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,137667|-0,101754|10,035296;0,000000|0,000133|0,000799;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,132280|-0,094571|10,027515;-0,000533|0,000799|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,131681|-0,094571|10,034698;0,000932|0,000266|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,123900|-0,099359|10,025121;-0,000533|0,000133|0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,126893|-0,099359|10,031705;0,000000|0,000666|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036422;0,146046|-0,095768|10,028712;0,000266|0,000000|0,000000;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,136469|-0,096367|10,043676;-0,000932|-0,000666|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,132280|-0,087987|10,020931;0,000000|0,001065|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,140061|-0,101754|10,030508;0,000000|-0,000133|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,131083|-0,083797|10,034100;0,000000|0,000932|-0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,143652|-0,094571|10,017340;-0,000399|-0,000133|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,140061|-0,089783|10,031705;0,000000|-0,000932|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,131681|-0,093972|10,025720;0,000000|0,000799|0,000399;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,131681|-0,090381|10,029311;0,000799|0,000000|0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,124498|-0,089783|10,028712;0,000000|0,000000|-0,000133;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036423;0,131083|-0,098162|10,023325;0,000000|0,000133|-0,000533;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
1743036424;0,131083|-0,087388|10,029311;-0,000266|0,000000|-0,000266;-0,000000|0,000000|0,000000;0,000000|0,000000|-0,000000;90,000000;
