timestamp;virtual_imu_accelerometer_x;virtual_imu_accelerometer_y;virtual_imu_accelerometer_z
1743584829.1874921;-0.029155340904401045;1.066737279190488e-05;-0.0029359689215696983
1743584829.1901994;1.0837214758760056;-0.0006639989847726181;0.21886985212933996
1743584829.3903353;0.013670086246701092;5.143155707419552e-06;-0.0001379320004449348
1743584829.5678601;-2.111929259179102e-05;5.389911564139965e-06;7.028213104364396e-07
1743584829.8347774;1.7498421068271954e-07;-5.877824124643395e-07;2.7377456934243712e-06
1743584829.998902;3.858913109235221e-08;-8.432027558082406e-06;-2.545667492064137e-06
1743584830.1655118;-1.1544376688976116e-06;-1.7841830899581543e-07;1.1747672137846538e-06
1743584830.33666;-4.3587527249802293e-07;-9.373883925851622e-08;6.903310983896892e-07
1743584830.5141268;-6.471810205375581e-09;-3.7549654645584886e-08;4.5019915714937437e-07
1743584830.68536;2.7880290725226075e-07;-5.472646516791871e-08;3.668627744559735e-07
1743584830.885392;5.232921047569221e-07;-8.336341668639328e-08;3.4591511870402895e-07
1743584831.0566883;8.012710917757663e-07;-2.6097947159612248e-08;1.7445024192295363e-07
1743584831.2206068;3.7938784376408277e-07;3.590624065830693e-07;-6.408232694706761e-07
1743584831.383758;-2.6331435397636573e-07;2.881834130064245e-08;-3.102181170629055e-08
1743584831.5503972;-2.0894665894917194e-07;-1.4215441784320184e-09;4.908224828080902e-08
1743584831.7203364;-1.2421924402213774e-06;1.7424533221104318e-06;-2.8263644827137945e-06
1743584831.89475;2.6292823547241447e-06;-3.940884280272462e-06;1.6355110514317043e-05
1743584832.0651262;1.4374207200856678e-05;1.8613772248561447e-06;1.7173641040164214e-07
1743584832.2350998;-1.4387312935281463e-07;-1.8991245893186624e-06;-1.1423534610275406e-06
1743584832.405898;6.079747218500835e-06;-3.7143174728245364e-07;-4.308580749885141e-07
1743584832.579451;6.26958315445916e-06;-1.9269899784117477e-07;-4.1753547704379247e-07
1743584832.753626;5.584989290320763e-06;-1.4330252303032745e-07;-3.4806251466602923e-07
1743584832.933611;5.024330256229715e-06;-1.1557727927428213e-07;-3.1045698082594796e-07
1743584833.109533;4.595790996657431e-06;-9.211780192050547e-08;-2.874466538624156e-07
1743584833.277587;4.32196858000767e-06;-7.582686002550185e-08;-2.733459626530787e-07
1743584833.449134;3.9063940037274945e-06;-5.898726272433825e-08;-2.5176879992519966e-07
1743584833.6338224;6.665383506346381e-06;7.5540052032349e-07;-3.0866671866591757e-06
1743584833.8071861;2.813948691338104e-06;-1.3870012225305645e-07;2.2871415369893389e-07
1743584833.980844;3.0190323682453252e-06;-1.402326363485282e-07;1.341697445110137e-07
