timestamp;virtual_imu_accelerometer_x;virtual_imu_accelerometer_y;virtual_imu_accelerometer_z
1743072048.256062;0.12723532483447686;-1.525546300752528e-05;-0.012583431604880117
1743072048.258715;-1.3838164607712702e-07;1.4869733565557612e-11;6.25522864467119e-10
1743072048.458259;-0.10133614567472929;1.2282622318396986e-05;0.010021656916111326
1743072048.6311312;5.205131020670885e-06;-4.037487413635115e-08;-4.834500581315265e-07
1743072048.8781362;4.60944104455066e-06;6.91323738843258e-07;-2.2199820402382293e-06
1743072049.0459979;3.997553496789979e-06;-1.2648255091803817e-07;6.699135440448222e-08
1743072049.2089858;3.381987630454011e-06;-1.0426540145174206e-07;8.551005764064823e-08
1743072049.3736775;3.1008372411467916e-06;-9.486717886609882e-08;7.13214396269591e-08
1743072049.5429506;1.8295541569989525e-06;3.98846573099449e-06;8.813745297682367e-06
1743072049.7300825;1.7443446716924443e-06;2.2778133531440755e-05;4.853183665272955e-05
1743072049.9190805;-1.430359156432945e-05;-5.866323714073316e-05;-0.00012539000636828043
1743072050.0948815;-1.240652780358242e-05;-1.3320796507538798e-05;-3.4331896523329404e-05
1743072050.2671232;6.270495715880556e-05;0.00013968560905941658;0.0003193693394185333
1743072050.4345634;-0.0001265311866595703;-0.00018292583078248552;-0.00040696092258751956
1743072050.6079187;4.179730708408857e-06;-1.5798304907313955e-06;-5.225568819892723e-06
1743072050.796968;-4.6031694800429166e-05;-5.5488817470934906e-05;-0.0001152022464681528
1743072050.9791884;7.771904601557403e-05;5.634376570401944e-05;0.00011159056522627336
1743072051.1554456;-4.4270406580214356e-05;-8.633974384880784e-05;-0.00018747864136886845
1743072051.3342242;0.0002599891629711038;0.0004006157754825486;0.0008744606582930214
1743072051.5122697;-0.00032099198738934023;-0.0004900300672510731;-0.0010648468969672782
1743072051.6882725;-2.8590490945457098e-05;-3.320444325090009e-05;-6.94700010157254e-05
1743072051.8666322;0.00045093285924753074;0.0006198975797516265;0.0013400879974182548
1743072052.0490925;-3.78563420313092e-05;-2.7973058152944636e-05;-5.8170115376224356e-05
1743072052.2613704;-0.0003402296626807715;-0.0005006184431589052;-0.0010848773074953351
1743072052.4410782;0.00040155186336218913;0.0005917393445315181;0.0012820194392405718
1743072052.6237803;-1.6919190057714494e-07;8.878514358828809e-10;-1.4473082063161707e-07
1743072052.803969;-0.00040083552484726845;-0.0005899891851728664;-0.0012778788188875254
1743072052.9859705;-2.3695198771466906e-07;6.051672991297657e-08;1.9388121812150871e-07
1743072053.1845624;0.0003632551244644093;0.0005347344207467788;0.001157802109440155
1743072053.372014;-0.00038548615112666277;-0.000566705748866811;-0.0012269174025679834
1743072053.5524595;-1.7937664819731235e-07;5.5862425351085655e-08;1.6562597282758524e-07
1743072053.7548838;-1.527359318417395e-07;4.8578927906253e-08;1.4301557985285645e-07
1743072053.942418;0.00038549315289776936;0.000566426861868159;0.001225917017298885
1743072054.1310594;-5.531396948121598e-08;-3.0731950866352946e-08;-1.2030373787532312e-07
1743072054.3147578;-4.67704591497134e-08;-2.620608356145218e-08;-1.0232457651717625e-07
1743072054.4984891;-4.040128574535857e-08;-2.270438060862589e-08;-8.8584158690934e-08
1743072054.6891997;-3.505586247187481e-08;-1.9667847206801703e-08;-7.677752505855458e-08
1743072054.877574;-0.00038420937584862457;-0.0005636746509402819;-0.0012196462421927101
1743072055.0685961;-5.465499410700293e-08;1.7776477119472114e-08;5.248404379420524e-08
1743072055.2605104;-4.643249133555516e-08;1.5053789879893305e-08;4.4631200758469434e-08
1743072055.4527302;-3.955555416329309e-08;1.2747229873752502e-08;3.8026120809643296e-08
1743072055.6451266;-3.3669496486304956e-08;1.0791379535881309e-08;3.234320216190725e-08
1743072055.842078;0.00036759848761519357;0.0005391152320740588;0.0011663403884300447
1743072056.057967;-1.2125705536954832e-08;-6.06507797009028e-09;-2.50226912223326e-08
1743072056.2726223;-0.00033741137182768027;-0.0004947292183697911;-0.0010702824065730865
1743072056.4752984;0.00035724436352657223;0.0005238288436035906;0.001133216414697167
1743072056.6757445;-7.550482469198183e-09;-3.322479023692076e-09;-1.4580332997091374e-08
1743072056.8841634;-6.537465449910549e-09;-2.6950767867683804e-09;-1.2242228669816992e-08
1743072057.0937402;-0.00034570643350689806;-0.0005068336374389056;-0.0010964202208394414
1743072057.3141315;-8.008744852688777e-09;2.195248782538096e-09;7.661126732425087e-09
1743072057.516878;0.0003567296599373037;0.0005229966187139974;0.0011313669040612202
1743072057.7335777;-3.698622174738931e-09;-9.594269898475596e-10;-5.718485785592646e-09
1743072057.9481;-3.263392477792828e-09;-6.889365444809314e-10;-4.7073662313085724e-09
1743072058.1676526;-2.796947512378957e-09;-4.4426286964003663e-10;-3.733765513922097e-09
1743072058.381155;-2.5529043418473586e-09;-2.578207663550249e-10;-3.0811708131477706e-09
1743072058.6017516;-0.0003278333827565937;-0.0004806055878135884;-0.001039641079430255
1743072058.8316662;0.00031491542245259263;0.0004616738725402067;0.0009986840852920797
1743072059.0560577;-1.820031613425191e-09;1.813927859772145e-10;-1.4169038329368713e-09
1743072059.272883;-1.6502224535589912e-09;2.6992482139158347e-10;-1.047409691695729e-09
1743072059.4845886;-1.494446692263228e-09;3.5336046366686424e-10;-7.299169246051064e-10
1743072059.697594;-1.4330191850891238e-09;4.307501138612591e-10;-5.113412463388361e-10
1743072059.918442;-0.00032778740098422213;-0.0004805476856210104;-0.001039497774631776
1743072060.14796;0.0003157707564396102;0.000462935551292;0.001001397554105153
1743072060.3685813;-0.00032768720308183825;-0.00048040658826331;-0.0010391878181723396
1743072060.5997832;0.0003131110223440006;0.000459041546605196;0.0009929699522430104
1743072060.8165662;-1.068543008204402e-09;6.288918277017856e-10;2.9538107456998344e-10
1743072061.050628;-1.0347428915987848e-09;6.507183634313686e-10;3.780696705844954e-10
1743072061.27995;-0.0003155919667254872;-0.00046268729496458887;-0.0010008503289428592
1743072061.4997065;0.00033013005096978664;0.00048400584647084006;0.0010469630072516927
1743072061.7325716;1.3513591893251131;-0.0006293493476356958;-0.01963360716713251
1743072061.9568594;1.5213445024219245;-0.0032121835959787104;-0.005916761068122524
1743072062.1914446;0.21793973060889707;0.0011170107147415174;-0.2227570331168474
1743072062.4253705;-0.022837495174777313;0.012070164399314949;0.44582567642703463
1743072062.664801;-0.0768132885105217;-0.008758181797789465;-0.4066262324921984
1743072062.893771;0.04369665236920783;-0.0031945538675871537;0.47146278420465637
1743072063.122419;0.04957759583448227;0.00017124419578847024;0.01085891770867539
1743072063.3587155;0.01592145828684286;-0.0020645820854171353;-0.33990069040226173
1743072063.5955997;-0.029861411215417286;0.004547387480689816;0.21839626511667873
1743072063.841884;-0.03195525981631607;-0.009111761339384973;0.08997436884957162
1743072064.0852456;-0.034262013636039805;-0.005969816147644968;-0.40142193495398404
1743072064.329623;0.08192947483468817;0.003393830542380635;-0.044794909746351017
1743072064.5704908;-2.8626663177151084;0.01118816305890365;0.2232429275782743
1743072064.8212461;-0.13985168113074195;-0.00013921937505287393;0.015101749403183224
1743072065.0533063;0.051663199317368576;-0.0008559009502407673;0.08356891259724637
1743072065.289705;1.800624702873812;-0.0085693736530719;0.03459248711948145
1743072065.5571764;0.38105418801574026;-0.002694248707903768;-0.27377521928624116
1743072065.8136413;-0.021885666642140218;0.0017333190261087188;0.2987688779695834
1743072066.0925813;0.003014505198183865;0.004285043075425283;-0.04791896043876028
1743072066.350664;-0.18989043317698426;-0.0017005275033671126;0.08965682202549229
1743072066.5995514;0.046571305393415426;0.0058091727624821595;-0.20899967047506582
1743072066.8566718;-1.8118087588655862;0.0015067736250783056;0.024541061151731533
1743072067.1086366;-0.08943101193979103;0.00018661676851164025;0.021033238678230495
1743072067.3557582;0.004950071133975845;-0.0006720476705125648;0.09884180637501092
1743072067.6041021;0.07323015028571779;0.00047208271104932193;-0.11634888157468554
1743072067.859705;-0.016088039008159628;2.087417907090285e-05;0.0032324392323671625
1743072068.130464;-0.02943687328646688;9.401036660011943e-05;0.007455066897136279
1743072068.449639;-0.01894917157035502;0.00011080371390127744;0.004042542772385264
1743072068.7416306;0.05401175819806918;-0.00016696946383823433;-0.012552817031244709
1743072068.9946501;-0.01961062555742629;6.855085189573821e-05;0.004624781794296304
1743072069.2535074;-0.019639783826137274;2.1506287251968015e-05;0.0049630241394921
1743072069.5429678;0.03137639240984641;-5.1007702361275336e-05;-0.007812098566587539
1743072069.8557312;-0.020946413308816893;-0.00030264316059067006;0.0057784566576621664
1743072070.1091194;-0.004696663219358758;0.0007160551096704286;-0.0026771847332450038
1743072070.3820965;0.0042188973956489685;-0.00025423390116253167;0.0016302792056845832
1743072070.655155;-0.00024092045714116118;8.38143224437223e-06;-0.0008283405238124444
1743072070.9360533;1.893514976204185e-06;-2.8807866495615755e-05;6.696996591780463e-05
1743072071.2298028;5.686154764083344e-06;2.826052712987376e-05;-7.049358984569093e-05
